Game Code,Drive Number,Team Code,Start Period,Start Clock,Start Spot,Start Reason,End Period,End Clock,End Spot,End Reason,Plays,Yards,Time Of Possession,Red Zone Attempt,Year
6.64072E+14,14,664,3,166,88,PUNT,3,89,86,PUNT,3,2,77,0,2006
6.64072E+14,15,719,3,89,48,PUNT,4,747,0,TOUCHDOWN,7,48,242,1,2006
6.64072E+14,16,664,4,736,76,KICKOFF,4,690,76,PUNT,3,0,46,0,2006
6.64072E+14,17,719,4,690,73,PUNT,4,579,64,PUNT,3,9,111,0,2006
6.64072E+14,18,664,4,579,80,PUNT,4,464,66,PUNT,6,14,115,0,2006
6.64072E+14,19,719,4,464,72,PUNT,4,313,0,TOUCHDOWN,5,72,151,1,2006
6.64072E+14,20,664,4,289,35,KICKOFF,4,139,9,DOWNS,9,26,150,1,2006
6.64072E+14,21,719,4,139,90,DOWNS,4,0,84,END OF HALF,5,6,139,0,2006
1.28039E+14,1,128,1,900,80,KICKOFF,1,811,71,PUNT,3,9,89,0,2006
1.28039E+14,2,388,1,811,71,PUNT,1,699,55,PUNT,5,16,112,0,2006
1.28039E+14,3,128,1,699,72,PUNT,1,396,1,DOWNS,12,71,303,1,2006
1.28039E+14,4,388,1,396,99,DOWNS,1,94,0,TOUCHDOWN,10,99,302,1,2006
1.28039E+14,5,128,1,84,80,KICKOFF,2,833,0,TOUCHDOWN,7,80,151,1,2006
1.28039E+14,6,388,2,817,69,KICKOFF,2,491,23,FIELD GOAL,10,46,326,0,2006
1.28039E+14,7,128,2,472,76,KICKOFF,2,226,5,FIELD GOAL,9,71,246,1,2006
1.28039E+14,8,388,2,218,73,KICKOFF,2,144,50,INTERCEPTION,3,23,74,0,2006
1.28039E+14,9,128,2,144,42,INTERCEPTION,2,27,5,FIELD GOAL,10,37,117,1,2006
1.28039E+14,10,388,3,891,80,KICKOFF,3,778,77,PUNT,3,3,113,0,2006
1.28039E+14,11,128,3,778,92,PUNT,3,570,0,TOUCHDOWN,7,92,208,0,2006
1.28039E+14,12,388,3,557,47,KICKOFF,3,510,0,TOUCHDOWN,3,47,47,0,2006
1.28039E+14,13,128,3,499,74,KICKOFF,3,203,14,MISSED FIELD GOAL,10,60,296,1,2006
1.28039E+14,14,388,3,203,80,MISSED FIELD GOAL,4,601,9,FIELD GOAL,17,71,502,1,2006
1.28039E+14,15,128,4,590,65,KICKOFF,4,466,49,PUNT,4,16,124,0,2006
1.28039E+14,16,388,4,466,84,PUNT,4,180,33,FIELD GOAL,9,51,286,0,2006
1.28039E+14,17,128,4,172,81,KICKOFF,4,7,5,FIELD GOAL,11,76,165,1,2006
2.34049E+14,1,490,1,900,80,KICKOFF,1,743,72,PUNT,3,8,157,0,2006
2.34049E+14,2,234,1,743,59,PUNT,1,451,8,FIELD GOAL,9,51,292,1,2006
2.34049E+14,3,490,1,451,80,KICKOFF,1,264,49,PUNT,6,31,187,0,2006
2.34049E+14,4,234,1,264,91,PUNT,1,179,84,PUNT,3,7,85,0,2006
2.34049E+14,5,490,1,179,62,PUNT,1,54,58,PUNT,3,4,125,0,2006
2.34049E+14,6,234,1,54,67,PUNT,2,806,60,PUNT,3,7,148,0,2006
2.34049E+14,7,490,2,806,80,PUNT,2,717,0,TOUCHDOWN,5,80,89,1,2006
2.34049E+14,8,234,2,717,80,KICKOFF,2,567,2,FIELD GOAL,7,78,150,1,2006
2.34049E+14,9,490,2,567,88,KICKOFF,2,411,98,PUNT,3,-10,156,0,2006
2.34049E+14,10,234,2,411,50,PUNT,2,290,42,PUNT,3,8,121,0,2006
2.34049E+14,11,490,2,290,88,PUNT,2,220,91,PUNT,3,-3,70,0,2006
2.34049E+14,12,234,2,220,33,PUNT,2,192,0,TOUCHDOWN,1,33,28,0,2006
2.34049E+14,13,490,2,192,36,KICKOFF,2,108,4,FIELD GOAL,5,32,84,1,2006
2.34049E+14,14,234,2,108,80,KICKOFF,2,0,70,END OF HALF,5,10,108,0,2006
2.34049E+14,15,234,3,900,65,KICKOFF,3,861,65,PUNT,3,0,39,0,2006
2.34049E+14,16,490,3,861,79,PUNT,3,576,1,DOWNS,12,78,285,1,2006
2.34049E+14,17,234,3,576,99,DOWNS,3,182,0,TOUCHDOWN,14,99,394,1,2006
2.34049E+14,18,490,3,182,65,KICKOFF,3,16,0,TOUCHDOWN,7,65,166,1,2006
2.34049E+14,19,234,3,16,78,KICKOFF,4,834,78,PUNT,3,0,82,0,2006
2.34049E+14,20,490,4,834,58,PUNT,4,636,0,TOUCHDOWN,8,58,198,1,2006
2.34049E+14,21,234,4,636,69,KICKOFF,4,476,79,PUNT,3,-10,160,0,2006
2.34049E+14,22,490,4,476,53,PUNT,4,339,44,PUNT,4,9,137,0,2006
2.34049E+14,23,234,4,339,95,PUNT,4,147,39,INTERCEPTION,9,56,192,0,2006
2.34049E+14,24,490,4,147,81,INTERCEPTION,4,0,92,END OF HALF,3,-11,147,0,2006
6.98073E+14,1,732,1,900,78,KICKOFF,1,726,56,PUNT,6,22,174,0,2006
6.98073E+14,2,698,1,726,92,PUNT,1,524,76,PUNT,6,16,202,0,2006
6.98073E+14,3,732,1,524,72,PUNT,1,398,64,PUNT,3,8,126,0,2006
6.98073E+14,4,698,1,398,84,PUNT,1,325,82,PUNT,3,2,73,0,2006
6.98073E+14,5,732,1,325,54,PUNT,1,171,12,FIELD GOAL,7,42,154,1,2006
6.98073E+14,6,698,1,171,89,KICKOFF,1,86,82,PUNT,3,7,85,0,2006
6.98073E+14,7,732,1,86,53,PUNT,2,884,49,PUNT,3,4,102,0,2006
6.98073E+14,8,698,2,884,98,PUNT,2,805,92,PUNT,3,6,79,0,2006
6.98073E+14,9,732,2,805,56,PUNT,2,571,0,TOUCHDOWN,7,56,234,1,2006
6.98073E+14,10,698,2,571,67,KICKOFF,2,426,0,TOUCHDOWN,7,67,145,1,2006
6.98073E+14,11,732,2,426,80,KICKOFF,2,275,0,TOUCHDOWN,6,80,151,0,2006
6.98073E+14,12,698,2,275,80,KICKOFF,2,99,59,PUNT,6,21,176,0,2006
6.98073E+14,13,732,2,99,78,PUNT,2,5,33,MISSED FIELD GOAL,8,45,94,0,2006
6.98073E+14,14,698,3,900,80,KICKOFF,3,786,74,PUNT,3,6,114,0,2006
6.98073E+14,15,732,3,786,66,PUNT,3,665,45,PUNT,4,21,121,0,2006
6.98073E+14,16,698,3,665,90,PUNT,3,518,86,PUNT,4,4,147,0,2006
6.98073E+14,17,732,3,518,55,PUNT,3,416,52,PUNT,3,3,102,0,2006
6.98073E+14,18,698,3,416,86,PUNT,3,193,52,PUNT,6,34,223,0,2006
6.98073E+14,19,732,3,193,80,PUNT,3,73,81,PUNT,3,-1,120,0,2006
6.98073E+14,20,698,3,73,63,PUNT,4,882,56,PUNT,3,7,91,0,2006
6.98073E+14,21,732,4,882,82,PUNT,4,688,42,PUNT,8,40,194,0,2006
6.98073E+14,22,698,4,688,88,PUNT,4,669,89,FUMBLE,1,-1,19,0,2006
6.98073E+14,23,732,4,669,11,FUMBLE,4,615,12,INTERCEPTION,2,-1,54,1,2006
6.98073E+14,24,698,4,615,80,INTERCEPTION,4,600,80,INTERCEPTION,1,0,15,0,2006
6.98073E+14,25,732,4,600,21,INTERCEPTION,4,465,15,FIELD GOAL,4,6,135,1,2006
6.98073E+14,26,698,4,465,64,KICKOFF,4,424,19,FUMBLE,3,45,41,0,2006
6.98073E+14,27,732,4,424,81,FUMBLE,4,301,74,PUNT,3,7,123,0,2006
6.98073E+14,28,698,4,301,77,PUNT,4,254,33,DOWNS,6,44,47,0,2006
6.98073E+14,29,732,4,254,67,DOWNS,4,52,45,PUNT,5,22,202,0,2006
6.98073E+14,30,698,4,52,83,PUNT,4,0,40,END OF HALF,5,43,52,0,2006
3.67042E+14,1,367,1,900,73,KICKOFF,1,655,14,FIELD GOAL,10,59,245,1,2006
3.67042E+14,2,367,1,637,71,KICKOFF,1,590,71,PUNT,3,0,47,0,2006
3.67042E+14,3,419,1,590,54,PUNT,1,486,54,PUNT,3,0,104,0,2006
3.67042E+14,4,419,1,486,14,FUMBLE,1,363,6,FIELD GOAL,4,8,123,1,2006
3.67042E+14,5,367,1,363,68,KICKOFF,1,253,65,PUNT,3,3,110,0,2006
3.67042E+14,6,419,1,253,58,PUNT,1,27,30,MISSED FIELD GOAL,9,28,226,0,2006
3.67042E+14,7,367,1,27,70,MISSED FIELD GOAL,1,6,0,TOUCHDOWN,2,70,21,0,2006
3.67042E+14,8,419,1,6,78,KICKOFF,2,716,35,PUNT,9,43,190,0,2006
3.67042E+14,9,367,2,716,91,PUNT,2,477,7,FIELD GOAL,11,84,239,1,2006
3.67042E+14,10,419,2,477,80,KICKOFF,2,399,79,PUNT,3,1,78,0,2006
3.67042E+14,11,367,2,399,55,PUNT,2,180,3,FIELD GOAL,9,52,219,1,2006
3.67042E+14,12,419,2,180,58,KICKOFF,2,80,63,PUNT,3,-5,100,0,2006
3.67042E+14,13,367,2,80,80,PUNT,2,8,0,TOUCHDOWN,6,80,72,0,2006
3.67042E+14,14,419,3,900,82,KICKOFF,3,780,77,PUNT,3,5,120,0,2006
3.67042E+14,15,367,3,780,66,PUNT,3,683,60,PUNT,3,6,97,0,2006
3.67042E+14,16,419,3,683,78,PUNT,3,338,30,DOWNS,10,48,345,0,2006
3.67042E+14,17,367,3,338,69,DOWNS,3,237,0,TOUCHDOWN,5,69,101,1,2006
3.67042E+14,18,419,3,237,88,KICKOFF,3,115,59,PUNT,4,29,122,0,2006
3.67042E+14,19,367,3,115,73,PUNT,3,22,49,INTERCEPTION,4,24,93,0,2006
3.67042E+14,20,419,3,22,77,INTERCEPTION,4,717,39,INTERCEPTION,9,38,205,0,2006
3.67042E+14,21,367,4,717,44,INTERCEPTION,4,606,0,TOUCHDOWN,5,44,111,1,2006
3.67042E+14,22,419,4,606,58,KICKOFF,4,202,0,TOUCHDOWN,13,58,404,1,2006
3.67042E+14,23,367,4,202,50,KICKOFF,4,33,0,TOUCHDOWN,6,50,169,1,2006
3.67042E+14,24,419,4,33,57,KICKOFF,4,0,70,END OF HALF,1,-13,33,0,2006
1.93001E+14,1,8,1,900,81,KICKOFF,1,639,20,FIELD GOAL,9,61,261,1,2006
1.93001E+14,2,193,1,639,78,KICKOFF,1,514,56,PUNT,5,22,125,0,2006
1.93001E+14,3,8,1,514,58,PUNT,1,398,65,PUNT,3,-7,116,0,2006
1.93001E+14,4,193,1,398,64,PUNT,1,207,0,FUMBLE,8,64,191,1,2006
1.93001E+14,5,8,1,207,97,FUMBLE,1,38,94,PUNT,3,3,169,0,2006
1.93001E+14,6,193,1,38,39,PUNT,2,741,0,TOUCHDOWN,7,39,197,1,2006
1.93001E+14,7,8,2,741,90,KICKOFF,2,333,0,TOUCHDOWN,11,90,408,1,2006
1.93001E+14,8,193,2,333,74,KICKOFF,2,173,0,TOUCHDOWN,6,74,160,1,2006
1.93001E+14,9,8,2,173,80,KICKOFF,2,78,83,PUNT,3,-3,95,0,2006
1.93001E+14,10,193,2,78,71,PUNT,2,37,66,PUNT,3,5,41,0,2006
1.93001E+14,11,8,2,37,70,PUNT,2,0,14,MISSED FIELD GOAL,7,56,37,1,2006
1.93001E+14,12,193,3,900,77,KICKOFF,3,829,71,INTERCEPTION,3,6,71,0,2006
1.93001E+14,13,8,3,829,40,INTERCEPTION,3,563,0,TOUCHDOWN,9,40,266,1,2006
1.93001E+14,14,193,3,563,67,KICKOFF,3,351,74,PUNT,4,-7,212,0,2006
1.93001E+14,15,8,3,351,68,PUNT,3,287,66,INTERCEPTION,2,2,64,0,2006
1.93001E+14,16,193,3,287,15,INTERCEPTION,3,154,14,MISSED FIELD GOAL,4,1,133,1,2006
1.93001E+14,17,8,3,154,80,MISSED FIELD GOAL,4,891,48,PUNT,6,32,163,0,2006
1.93001E+14,18,193,4,891,75,PUNT,4,682,60,PUNT,6,15,209,0,2006
1.93001E+14,19,8,4,682,66,PUNT,4,622,47,PUNT,4,19,60,0,2006
1.93001E+14,20,193,4,622,93,PUNT,4,491,85,PUNT,5,8,131,0,2006
1.93001E+14,21,8,4,491,54,PUNT,4,248,0,TOUCHDOWN,9,54,243,1,2006
1.93001E+14,22,193,4,248,67,KICKOFF,4,213,67,INTERCEPTION,1,0,35,0,2006
1.93001E+14,23,193,4,213,58,KICKOFF,4,89,34,DOWNS,9,24,124,0,2006
1.93001E+14,24,8,4,89,65,DOWNS,4,0,63,END OF HALF,2,2,89,0,2006
4.04001E+14,1,404,1,890,82,KICKOFF,1,873,0,TOUCHDOWN,1,82,17,0,2006
4.04001E+14,2,9,1,858,75,KICKOFF,1,631,0,TOUCHDOWN,11,75,227,1,2006
4.04001E+14,3,404,1,624,80,KICKOFF,1,512,80,PUNT,3,0,112,0,2006
4.04001E+14,4,9,1,512,59,PUNT,1,488,59,INTERCEPTION,1,0,24,0,2006
4.04001E+14,5,404,1,488,19,INTERCEPTION,1,393,10,FIELD GOAL,4,9,95,1,2006
4.04001E+14,6,9,1,379,76,KICKOFF,1,165,43,PUNT,7,33,214,0,2006
4.04001E+14,7,404,1,165,80,PUNT,1,96,71,DOWNS,4,9,69,0,2006
4.04001E+14,8,9,1,96,29,DOWNS,2,789,0,TOUCHDOWN,9,29,207,1,2006
4.04001E+14,9,404,2,782,80,KICKOFF,2,511,23,MISSED FIELD GOAL,11,57,271,0,2006
4.04001E+14,10,9,2,511,76,MISSED FIELD GOAL,2,343,61,PUNT,5,15,168,0,2006
4.04001E+14,11,404,2,343,75,PUNT,2,115,0,TOUCHDOWN,9,75,228,0,2006
4.04001E+14,12,9,2,109,80,KICKOFF,2,0,0,TOUCHDOWN,9,80,109,0,2006
4.04001E+14,13,9,3,888,62,KICKOFF,3,821,60,INTERCEPTION,3,2,67,0,2006
4.04001E+14,14,404,3,821,14,INTERCEPTION,3,695,9,FIELD GOAL,4,5,126,1,2006
4.04001E+14,15,9,3,680,56,KICKOFF,3,508,23,MISSED FIELD GOAL,7,33,172,0,2006
4.04001E+14,16,404,3,508,77,MISSED FIELD GOAL,3,328,0,TOUCHDOWN,8,77,180,1,2006
4.04001E+14,17,9,3,318,72,KICKOFF,3,236,0,TOUCHDOWN,3,72,82,1,2006
4.04001E+14,18,9,3,222,23,FUMBLE,3,103,0,TOUCHDOWN,4,23,119,1,2006
4.04001E+14,19,404,3,91,79,KICKOFF,4,550,5,FIELD GOAL,16,74,441,1,2006
4.04001E+14,20,9,4,542,70,KICKOFF,4,316,50,PUNT,5,20,226,0,2006
4.04001E+14,21,404,4,316,97,PUNT,4,268,95,INTERCEPTION,2,2,48,0,2006
4.04001E+14,22,9,4,268,44,INTERCEPTION,4,0,23,END OF HALF,7,21,268,0,2006
4.98003E+14,1,498,1,900,71,KICKOFF,1,820,71,INTERCEPTION,2,0,80,0,2006
4.98003E+14,2,30,1,820,39,INTERCEPTION,1,758,37,INTERCEPTION,2,2,62,0,2006
4.98003E+14,3,498,1,758,68,INTERCEPTION,1,606,63,PUNT,3,5,152,0,2006
4.98003E+14,4,30,1,606,87,PUNT,1,320,7,FIELD GOAL,15,80,286,1,2006
4.98003E+14,5,498,1,311,61,KICKOFF,2,895,0,TOUCHDOWN,13,61,316,1,2006
4.98003E+14,6,30,2,886,80,KICKOFF,2,787,78,PUNT,3,2,99,0,2006
4.98003E+14,7,498,2,787,59,PUNT,2,638,37,PUNT,4,22,149,0,2006
4.98003E+14,8,30,2,638,80,PUNT,2,307,25,FUMBLE,10,55,331,0,2006
4.98003E+14,9,498,2,307,48,FUMBLE,2,202,40,PUNT,4,8,105,0,2006
4.98003E+14,10,30,2,202,80,PUNT,2,84,71,PUNT,3,9,118,0,2006
4.98003E+14,11,498,2,84,62,PUNT,2,52,64,PUNT,3,-2,32,0,2006
4.98003E+14,12,30,2,52,61,PUNT,2,0,32,INTERCEPTION,5,29,52,0,2006
4.98003E+14,13,30,3,888,92,KICKOFF,3,801,85,PUNT,3,7,87,0,2006
4.98003E+14,14,498,3,801,55,PUNT,3,605,30,DOWNS,7,25,196,0,2006
4.98003E+14,15,30,3,605,70,DOWNS,3,458,37,FUMBLE,4,33,147,0,2006
4.98003E+14,16,498,3,458,53,FUMBLE,3,292,46,PUNT,3,7,166,0,2006
4.98003E+14,17,30,3,292,84,PUNT,3,47,52,PUNT,9,32,245,0,2006
4.98003E+14,18,498,3,47,81,PUNT,4,805,71,INTERCEPTION,4,10,142,0,2006
4.98003E+14,19,30,4,805,50,INTERCEPTION,4,504,7,INTERCEPTION,12,43,301,1,2006
4.98003E+14,20,498,4,504,80,INTERCEPTION,4,320,69,PUNT,5,11,184,0,2006
4.98003E+14,21,30,4,320,62,PUNT,4,127,0,TOUCHDOWN,10,62,193,1,2006
4.98003E+14,22,498,4,118,80,KICKOFF,4,20,29,DOWNS,12,51,98,0,2006
3.10037E+13,1,37,1,900,64,KICKOFF,1,757,45,PUNT,5,19,143,0,2006
3.10037E+13,2,31,1,757,77,PUNT,1,476,17,FIELD GOAL,10,60,281,1,2006
3.10037E+13,3,37,1,476,80,KICKOFF,1,360,80,PUNT,3,0,116,0,2006
3.10037E+13,4,31,1,360,64,PUNT,1,223,0,TOUCHDOWN,5,64,137,0,2006
3.10037E+13,5,37,1,223,90,KICKOFF,2,893,0,TOUCHDOWN,10,90,230,0,2006
3.10037E+13,6,31,2,893,65,KICKOFF,2,773,62,PUNT,3,3,120,0,2006
3.10037E+13,7,37,2,773,83,PUNT,2,357,33,DOWNS,14,50,416,0,2006
3.10037E+13,8,31,2,357,67,DOWNS,2,300,0,TOUCHDOWN,2,67,57,0,2006
3.10037E+13,9,37,2,300,32,KICKOFF,2,110,19,FIELD GOAL,7,13,190,1,2006
3.10037E+13,10,31,2,110,73,KICKOFF,2,0,41,END OF HALF,4,32,110,0,2006
3.10037E+13,11,31,3,900,80,KICKOFF,3,595,46,PUNT,9,34,305,0,2006
3.10037E+13,12,37,3,595,80,PUNT,3,458,84,PUNT,3,-4,137,0,2006
3.10037E+13,13,31,3,458,34,PUNT,3,294,0,TOUCHDOWN,4,34,164,1,2006
3.10037E+13,14,37,3,294,74,KICKOFF,3,0,45,DOWNS,10,29,294,0,2006
3.10037E+13,15,31,4,900,55,DOWNS,4,711,55,PUNT,5,0,189,0,2006
3.10037E+13,16,37,4,711,89,PUNT,4,639,83,PUNT,3,6,72,0,2006
3.10037E+13,17,31,4,639,57,PUNT,4,233,5,FIELD GOAL,12,52,406,1,2006
3.10037E+13,18,37,4,233,83,KICKOFF,4,141,78,PUNT,6,5,92,0,2006
3.10037E+13,19,31,4,141,80,PUNT,4,0,70,END OF HALF,4,10,141,0,2006
3.66007E+14,1,366,1,884,14,FUMBLE,1,775,0,TOUCHDOWN,4,14,109,1,2006
3.66007E+14,2,66,1,764,76,KICKOFF,1,542,0,TOUCHDOWN,10,76,222,1,2006
3.66007E+14,3,366,1,542,90,KICKOFF,1,412,79,PUNT,6,11,130,0,2006
3.66007E+14,4,66,1,412,66,PUNT,1,316,61,PUNT,3,5,96,0,2006
3.66007E+14,5,66,1,316,28,FUMBLE,1,183,0,TOUCHDOWN,6,28,133,1,2006
3.66007E+14,6,366,1,183,81,KICKOFF,1,22,54,PUNT,6,27,161,0,2006
3.66007E+14,7,66,1,22,87,PUNT,2,825,0,TOUCHDOWN,6,87,97,1,2006
3.66007E+14,8,366,2,825,80,KICKOFF,2,584,12,MISSED FIELD GOAL,11,68,241,1,2006
3.66007E+14,9,66,2,584,70,MISSED FIELD GOAL,2,370,0,TOUCHDOWN,8,70,214,1,2006
3.66007E+14,10,366,2,370,52,KICKOFF,2,264,54,PUNT,3,-2,106,0,2006
3.66007E+14,11,66,2,264,78,PUNT,2,92,13,FIELD GOAL,9,65,172,1,2006
3.66007E+14,12,366,2,92,67,KICKOFF,2,28,80,PUNT,3,-13,64,0,2006
3.66007E+14,13,366,2,28,52,FUMBLE,2,0,37,END OF HALF,3,15,28,0,2006
3.66007E+14,14,366,3,900,89,KICKOFF,3,624,41,DOWNS,8,48,276,0,2006
3.66007E+14,15,66,3,624,59,DOWNS,3,553,0,TOUCHDOWN,4,59,71,0,2006
3.66007E+14,16,366,3,553,73,KICKOFF,3,475,66,PUNT,3,7,78,0,2006
3.66007E+14,17,66,3,475,47,PUNT,3,305,22,FIELD GOAL,6,25,170,0,2006
3.66007E+14,18,366,3,305,70,KICKOFF,3,59,21,INTERCEPTION,10,49,246,0,2006
3.66007E+14,19,366,3,59,78,KICKOFF,4,769,48,PUNT,8,30,190,0,2006
3.66007E+14,20,66,4,769,80,PUNT,4,251,0,TOUCHDOWN,15,80,518,1,2006
3.66007E+14,21,366,4,251,80,KICKOFF,4,96,71,PUNT,3,9,155,0,2006
3.66007E+14,22,366,4,96,38,FUMBLE,4,34,0,TOUCHDOWN,4,38,62,1,2006
3.66007E+14,23,66,4,34,55,KICKOFF,4,0,47,END OF HALF,1,8,34,0,2006
6.26008E+14,1,77,1,894,43,KICKOFF,1,799,0,TOUCHDOWN,5,43,95,1,2006
6.26008E+14,2,626,1,791,71,KICKOFF,1,612,30,FIELD GOAL,7,41,179,0,2006
6.26008E+14,3,77,1,593,81,KICKOFF,1,407,0,TOUCHDOWN,7,81,186,0,2006
6.26008E+14,4,626,1,400,80,KICKOFF,1,281,79,PUNT,3,1,119,0,2006
6.26008E+14,5,77,1,281,55,PUNT,1,158,0,TOUCHDOWN,6,55,123,1,2006
6.26008E+14,6,626,1,153,80,KICKOFF,2,864,53,FUMBLE,8,27,189,0,2006
6.26008E+14,7,77,2,864,47,FUMBLE,2,732,43,PUNT,3,4,132,0,2006
6.26008E+14,8,626,2,732,98,PUNT,2,656,96,PUNT,3,2,76,0,2006
6.26008E+14,9,77,2,656,46,PUNT,2,606,0,TOUCHDOWN,2,46,50,1,2006
6.26008E+14,10,626,2,602,80,KICKOFF,2,493,82,INTERCEPTION,3,-2,109,0,2006
6.26008E+14,11,626,2,487,80,KICKOFF,2,320,53,PUNT,5,27,167,0,2006
6.26008E+14,12,77,2,320,80,PUNT,2,183,0,TOUCHDOWN,8,80,137,1,2006
6.26008E+14,13,626,2,174,79,KICKOFF,2,46,71,PUNT,3,8,128,0,2006
6.26008E+14,14,77,2,46,64,PUNT,2,0,63,END OF HALF,1,1,46,0,2006
6.26008E+14,15,626,3,895,80,KICKOFF,3,740,0,TOUCHDOWN,6,80,155,1,2006
6.26008E+14,16,77,3,727,63,KICKOFF,3,581,0,TOUCHDOWN,6,63,146,1,2006
6.26008E+14,17,626,3,571,74,KICKOFF,3,275,0,TOUCHDOWN,13,74,296,1,2006
6.26008E+14,18,77,3,258,49,KICKOFF,3,145,0,FUMBLE,5,49,113,1,2006
6.26008E+14,19,626,3,145,80,FUMBLE,3,24,87,PUNT,3,-7,121,0,2006
6.26008E+14,20,77,3,24,57,PUNT,4,900,30,DOWNS,6,27,24,0,2006
6.26008E+14,21,626,4,900,70,DOWNS,4,307,13,DOWNS,13,57,593,1,2006
6.26008E+14,22,77,4,307,87,DOWNS,4,48,70,PUNT,6,17,259,0,2006
6.26008E+14,23,626,4,48,84,PUNT,4,0,58,END OF HALF,5,26,48,0,2006
4.70086E+13,1,47,1,900,65,KICKOFF,1,762,0,TOUCHDOWN,6,65,138,1,2006
4.70086E+13,2,86,1,747,82,KICKOFF,1,632,96,PUNT,3,-14,115,0,2006
4.70086E+13,3,86,1,626,80,KICKOFF,1,472,80,PUNT,3,0,154,0,2006
4.70086E+13,4,47,1,472,57,PUNT,1,179,22,FIELD GOAL,10,35,293,0,2006
4.70086E+13,5,86,1,169,81,KICKOFF,2,670,25,FIELD GOAL,15,56,399,1,2006
4.70086E+13,6,47,2,645,93,KICKOFF,2,543,0,TOUCHDOWN,6,93,102,1,2006
4.70086E+13,7,86,2,523,76,KICKOFF,2,445,55,FUMBLE,3,21,78,0,2006
4.70086E+13,8,47,2,445,45,FUMBLE,2,276,0,TOUCHDOWN,8,45,169,1,2006
4.70086E+13,9,86,2,262,71,KICKOFF,2,174,45,INTERCEPTION,5,26,88,0,2006
4.70086E+13,10,47,2,174,57,INTERCEPTION,2,37,0,TOUCHDOWN,7,57,137,1,2006
4.70086E+13,11,86,2,31,65,KICKOFF,2,0,58,END OF HALF,2,7,31,0,2006
4.70086E+13,12,86,3,887,75,KICKOFF,3,773,77,PUNT,3,-2,114,0,2006
4.70086E+13,13,47,3,773,61,PUNT,3,655,0,TOUCHDOWN,6,61,118,0,2006
4.70086E+13,14,86,3,634,77,KICKOFF,3,342,24,DOWNS,13,53,292,0,2006
4.70086E+13,15,47,3,342,76,DOWNS,3,203,80,INTERCEPTION,3,-4,139,0,2006
4.70086E+13,16,47,3,195,87,KICKOFF,3,108,68,PUNT,4,19,87,0,2006
4.70086E+13,17,86,3,108,88,PUNT,4,840,0,TOUCHDOWN,9,88,168,1,2006
4.70086E+13,18,47,4,825,41,KICKOFF,4,775,0,TOUCHDOWN,2,41,50,0,2006
4.70086E+13,19,86,4,769,80,KICKOFF,4,542,0,TOUCHDOWN,10,80,227,1,2006
4.70086E+13,20,86,4,537,54,KICKOFF,4,444,26,DOWNS,5,28,93,1,2006
4.70086E+13,21,47,4,444,71,DOWNS,4,245,23,FIELD GOAL,5,48,199,1,2006
4.70086E+13,22,86,4,234,80,KICKOFF,4,94,41,INTERCEPTION,5,39,140,0,2006
4.70086E+13,23,47,4,94,78,INTERCEPTION,4,0,69,END OF HALF,2,9,94,0,2006
5.29011E+14,1,529,1,900,82,KICKOFF,1,867,82,INTERCEPTION,1,0,33,0,2006
5.29011E+14,2,107,1,867,7,INTERCEPTION,1,753,0,TOUCHDOWN,5,7,114,1,2006
5.29011E+14,3,529,1,753,73,KICKOFF,1,431,5,FIELD GOAL,14,68,322,1,2006
5.29011E+14,4,107,1,431,74,KICKOFF,1,323,51,PUNT,4,23,108,0,2006
5.29011E+14,5,529,1,323,80,PUNT,1,127,79,PUNT,6,1,196,0,2006
5.29011E+14,6,107,1,127,55,PUNT,1,77,0,TOUCHDOWN,4,55,50,0,2006
5.29011E+14,7,529,1,77,86,KICKOFF,2,895,67,INTERCEPTION,4,19,82,0,2006
5.29011E+14,8,107,2,895,38,INTERCEPTION,2,715,5,INTERCEPTION,6,33,180,1,2006
5.29011E+14,9,529,2,715,80,INTERCEPTION,2,653,74,FUMBLE,3,6,62,0,2006
5.29011E+14,10,107,2,653,26,FUMBLE,2,595,0,TOUCHDOWN,3,26,58,1,2006
5.29011E+14,11,529,2,595,74,KICKOFF,2,441,66,PUNT,3,8,154,0,2006
5.29011E+14,12,107,2,441,47,PUNT,2,370,51,PUNT,3,-4,71,0,2006
5.29011E+14,13,529,2,370,78,PUNT,2,280,83,PUNT,3,-5,90,0,2006
5.29011E+14,14,529,2,280,69,KICKOFF,2,64,0,TOUCHDOWN,11,69,216,1,2006
5.29011E+14,15,107,2,64,66,KICKOFF,2,0,46,END OF HALF,2,20,64,0,2006
5.29011E+14,16,107,3,900,76,KICKOFF,3,769,26,FIELD GOAL,5,50,131,0,2006
5.29011E+14,17,529,3,769,71,KICKOFF,3,541,40,PUNT,7,31,228,0,2006
5.29011E+14,18,107,3,541,80,PUNT,3,138,0,TOUCHDOWN,15,80,403,1,2006
5.29011E+14,19,529,3,138,80,KICKOFF,3,20,0,TOUCHDOWN,9,80,118,0,2006
5.29011E+14,20,107,3,20,73,KICKOFF,4,804,68,PUNT,3,5,116,0,2006
5.29011E+14,21,529,4,804,70,PUNT,4,760,55,INTERCEPTION,4,15,44,0,2006
5.29011E+14,22,107,4,760,59,INTERCEPTION,4,384,0,TOUCHDOWN,11,59,376,0,2006
5.29011E+14,23,529,4,384,64,KICKOFF,4,336,0,TOUCHDOWN,2,64,48,1,2006
5.29011E+14,24,107,4,336,46,KICKOFF,4,0,7,END OF HALF,9,39,336,1,2006
